id,height,height_vs_avg
657976,53,Below Avg
658069,54,Below Avg
658256,57,Below Avg
658263,56,Below Avg
658669,67,Above Avg
658687,55,Below Avg
658777,70,Above Avg
658780,70,Above Avg
658793,66,Below Avg
658812,50,Below Avg
658979,60,Below Avg
659003,79,Above Avg
659115,58,Below Avg
659164,62,Below Avg
659333,67,Above Avg
659540,68,Above Avg
659568,69,Above Avg
659693,76,Above Avg
659945,80,Above Avg
659994,54,Below Avg
660031,63,Below Avg
660033,64,Below Avg
660072,68,Above Avg
660080,53,Below Avg
660428,53,Below Avg
660587,51,Below Avg
660622,57,Below Avg
660770,70,Above Avg
660961,68,Above Avg
660989,76,Above Avg
661062,67,Above Avg
661088,72,Above Avg
661151,71,Above Avg
661377,62,Below Avg
661406,69,Above Avg
661492,60,Below Avg
661532,73,Above Avg
661865,68,Above Avg
662052,59,Below Avg
662153,62,Below Avg
662168,59,Below Avg
662349,81,Above Avg
662519,54,Below Avg
662565,67,Above Avg
662584,51,Below Avg
662596,70,Above Avg
662717,62,Below Avg
662850,68,Above Avg
662888,66,Below Avg
662925,51,Below Avg
663169,69,Above Avg
663267,66,Below Avg
663338,82,Above Avg
663369,60,Below Avg
663423,77,Above Avg
663434,73,Above Avg
663576,56,Below Avg
663683,61,Below Avg
663694,67,Above Avg
663746,56,Below Avg
663991,65,Below Avg
664031,72,Above Avg
664055,70,Above Avg
664437,75,Above Avg
664501,66,Below Avg
664569,71,Above Avg
664584,70,Above Avg
664760,71,Above Avg
664785,57,Below Avg
664790,80,Above Avg
664907,74,Above Avg
664913,59,Below Avg
664914,60,Below Avg
665098,64,Below Avg
665118,74,Above Avg
665152,60,Below Avg
665216,80,Above Avg
665259,80,Above Avg
665434,68,Above Avg
665439,77,Above Avg
665484,60,Below Avg
665631,79,Above Avg
665680,69,Above Avg
665793,54,Below Avg
665801,66,Below Avg
665910,63,Below Avg
666146,52,Below Avg
666314,57,Below Avg
666351,57,Below Avg
666386,78,Above Avg
666476,66,Below Avg
666662,56,Below Avg
666680,77,Above Avg
666951,79,Above Avg
667117,52,Below Avg
667124,59,Below Avg
667137,65,Below Avg
667185,69,Above Avg
667198,60,Below Avg
667302,79,Above Avg
667329,76,Above Avg
667431,66,Below Avg
667448,77,Above Avg
667460,70,Above Avg
667521,82,Above Avg
667528,56,Below Avg
667594,72,Above Avg
667710,70,Above Avg
667757,58,Below Avg
667920,61,Below Avg
668168,82,Above Avg
668488,81,Above Avg
668494,81,Above Avg
668546,56,Below Avg
668602,63,Below Avg
668612,64,Below Avg
668622,75,Above Avg
668691,50,Below Avg
668863,82,Above Avg
668929,69,Above Avg
669122,67,Above Avg
669177,65,Below Avg
669252,72,Above Avg
669253,59,Below Avg
669449,71,Above Avg
669453,68,Above Avg
669578,56,Below Avg
669704,60,Below Avg
669942,53,Below Avg
670086,52,Below Avg
670120,76,Above Avg
670283,67,Above Avg
670287,72,Above Avg
670334,65,Below Avg
670723,62,Below Avg
671002,77,Above Avg
671003,54,Below Avg
671084,61,Below Avg
671102,79,Above Avg
671117,69,Above Avg
671265,60,Below Avg
671364,59,Below Avg
671476,70,Above Avg
671706,63,Below Avg
671742,82,Above Avg
671972,80,Above Avg
672050,79,Above Avg
672155,50,Below Avg
672169,65,Below Avg
672329,50,Below Avg
672354,61,Below Avg
672397,82,Above Avg
672459,63,Below Avg
672477,78,Above Avg
672523,51,Below Avg
672525,76,Above Avg
672578,61,Below Avg
672741,81,Above Avg
672876,51,Below Avg
672907,71,Above Avg
673082,70,Above Avg
673112,71,Above Avg
673274,68,Above Avg
673434,54,Below Avg
673439,71,Above Avg
673642,59,Below Avg
673702,53,Below Avg
673952,72,Above Avg
673960,61,Below Avg
673973,56,Below Avg
674021,65,Below Avg
674625,72,Above Avg
674766,74,Above Avg
674777,67,Above Avg
675018,62,Below Avg
675066,61,Below Avg
675110,55,Below Avg
675208,56,Below Avg
675227,72,Above Avg
675519,79,Above Avg
675546,62,Below Avg
675692,70,Above Avg
675808,78,Above Avg
675809,70,Above Avg
675817,53,Below Avg
675860,82,Above Avg
675973,82,Above Avg
676036,70,Above Avg
676039,66,Below Avg
676098,57,Below Avg
676111,56,Below Avg
676136,72,Above Avg
676416,82,Above Avg
676558,64,Below Avg
676581,52,Below Avg
676582,70,Above Avg
677187,59,Below Avg
677211,69,Above Avg
677264,51,Below Avg
677280,63,Below Avg
677368,76,Above Avg
677383,63,Below Avg
677451,60,Below Avg
677787,74,Above Avg
677884,74,Above Avg
677922,52,Below Avg
678152,74,Above Avg
678155,63,Below Avg
678424,61,Below Avg
678456,75,Above Avg
678557,55,Below Avg
678587,53,Below Avg
678606,70,Above Avg
678612,58,Below Avg
678739,64,Below Avg
678778,76,Above Avg
678833,56,Below Avg
679254,57,Below Avg
679326,60,Below Avg
679363,54,Below Avg
679460,60,Below Avg
679736,80,Above Avg
679745,61,Below Avg
679752,70,Above Avg
680022,59,Below Avg
680026,74,Above Avg
680273,82,Above Avg
680325,69,Above Avg
680444,67,Above Avg
680468,53,Below Avg
680557,75,Above Avg
680631,69,Above Avg
680665,57,Below Avg
680689,70,Above Avg
680724,65,Below Avg
680830,74,Above Avg
680931,69,Above Avg
680935,81,Above Avg
681020,74,Above Avg
681074,67,Above Avg
681111,60,Below Avg
681197,81,Above Avg
681227,79,Above Avg
681392,66,Below Avg
681528,82,Above Avg
681544,63,Below Avg
681549,65,Below Avg
681699,58,Below Avg
681781,81,Above Avg
681792,71,Above Avg
681820,55,Below Avg
681918,61,Below Avg
682005,69,Above Avg
682102,73,Above Avg
682134,69,Above Avg
682231,80,Above Avg
682395,79,Above Avg
682469,60,Below Avg
682610,57,Below Avg
682629,70,Above Avg
682652,64,Below Avg
682696,56,Below Avg
682988,52,Below Avg
683100,65,Below Avg
683157,68,Above Avg
683192,53,Below Avg
683361,75,Above Avg
683366,50,Below Avg
683411,51,Below Avg
683419,80,Above Avg
683606,50,Below Avg
683696,76,Above Avg
683794,76,Above Avg
683930,75,Above Avg
683939,50,Below Avg
684026,57,Below Avg
684088,64,Below Avg
684099,68,Above Avg
684148,78,Above Avg
684226,55,Below Avg
684242,70,Above Avg
684263,65,Below Avg
684322,69,Above Avg
684384,50,Below Avg
684398,78,Above Avg
684438,56,Below Avg
684470,64,Below Avg
684538,73,Above Avg
684695,73,Above Avg
684839,80,Above Avg
684843,72,Above Avg
684933,60,Below Avg
684970,72,Above Avg
685173,67,Above Avg
685280,64,Below Avg
685392,54,Below Avg
685464,79,Above Avg
685577,63,Below Avg
685636,71,Above Avg
685724,51,Below Avg
685795,58,Below Avg
685863,69,Above Avg
686121,74,Above Avg
686130,81,Above Avg
686209,78,Above Avg
686245,55,Below Avg
686294,74,Above Avg
686299,54,Below Avg
686321,81,Above Avg
686323,65,Below Avg
686366,60,Below Avg
686435,81,Above Avg
686446,58,Below Avg
686487,78,Above Avg
686562,72,Above Avg
686854,81,Above Avg
687055,71,Above Avg
687101,77,Above Avg
687119,54,Below Avg
687191,68,Above Avg
687312,66,Below Avg
687650,59,Below Avg
687723,58,Below Avg
687732,50,Below Avg
687786,72,Above Avg
687864,50,Below Avg
687885,67,Above Avg
688023,77,Above Avg
688024,63,Below Avg
688156,82,Above Avg
688197,55,Below Avg
688253,53,Below Avg
688398,80,Above Avg
688423,66,Below Avg
688469,57,Below Avg
688488,50,Below Avg
688774,79,Above Avg
688888,58,Below Avg
688930,73,Above Avg
689158,64,Below Avg
689251,59,Below Avg
689266,67,Above Avg
689270,53,Below Avg
689290,70,Above Avg
689322,59,Below Avg
689354,80,Above Avg
689401,50,Below Avg
689415,56,Below Avg
689569,56,Below Avg
689584,64,Below Avg
689588,65,Below Avg
689634,74,Above Avg
689679,63,Below Avg
689713,59,Below Avg
690167,58,Below Avg
690221,75,Above Avg
690243,57,Below Avg
690254,65,Below Avg
690277,55,Below Avg
690387,82,Above Avg
690432,67,Above Avg
690583,63,Below Avg
690587,79,Above Avg
690712,65,Below Avg
690744,63,Below Avg
690957,71,Above Avg
690986,64,Below Avg
691056,73,Above Avg
691211,59,Below Avg
691214,80,Above Avg
691233,67,Above Avg
691352,58,Below Avg
691357,74,Above Avg
691374,70,Above Avg
691438,68,Above Avg
691486,80,Above Avg
691505,57,Below Avg
691628,51,Below Avg
691716,55,Below Avg
691847,68,Above Avg
691945,65,Below Avg
691983,59,Below Avg
692005,53,Below Avg
692117,61,Below Avg
692303,54,Below Avg
692318,54,Below Avg
692360,59,Below Avg
692382,60,Below Avg
692469,59,Below Avg
692651,80,Above Avg
692749,80,Above Avg
692897,61,Below Avg
692903,62,Below Avg
693276,51,Below Avg
693308,73,Above Avg
693453,78,Above Avg
693462,79,Above Avg
693492,61,Below Avg
694134,58,Below Avg
694254,59,Below Avg
694363,63,Below Avg
694384,55,Below Avg
694473,74,Above Avg
694538,67,Above Avg
694553,56,Below Avg
694570,78,Above Avg
694685,61,Below Avg
694788,76,Above Avg
694909,74,Above Avg
694987,59,Below Avg
695076,51,Below Avg
695273,56,Below Avg
695355,62,Below Avg
695394,63,Below Avg
695477,61,Below Avg
695526,72,Above Avg
695736,73,Above Avg
695860,67,Above Avg
695913,76,Above Avg
695950,54,Below Avg
696193,72,Above Avg
696432,82,Above Avg
696538,61,Below Avg
696681,58,Below Avg
696705,71,Above Avg
696714,73,Above Avg
696749,82,Above Avg
696865,73,Above Avg
696881,51,Below Avg
697133,50,Below Avg
697223,57,Below Avg
697261,59,Below Avg
697473,70,Above Avg
697475,52,Below Avg
697623,74,Above Avg
697633,60,Below Avg
697644,61,Below Avg
697673,77,Above Avg
697696,77,Above Avg
697704,80,Above Avg
697824,76,Above Avg
697846,58,Below Avg
698061,65,Below Avg
698542,82,Above Avg
698646,58,Below Avg
698797,76,Above Avg
698825,59,Below Avg
699201,54,Below Avg
699291,78,Above Avg
699386,80,Above Avg
699397,68,Above Avg
699423,76,Above Avg
699455,58,Below Avg
699679,64,Below Avg
699702,53,Below Avg
699741,60,Below Avg
699929,57,Below Avg
699999,77,Above Avg
700006,75,Above Avg
700033,66,Below Avg
700040,65,Below Avg
700085,79,Above Avg
700149,62,Below Avg
700162,65,Below Avg
700335,54,Below Avg
700405,69,Above Avg
700455,61,Below Avg
700466,82,Above Avg
700514,54,Below Avg
700689,66,Below Avg
700933,61,Below Avg
700935,58,Below Avg
701026,71,Above Avg
701038,55,Below Avg
701053,73,Above Avg
701300,59,Below Avg
701551,52,Below Avg
701584,69,Above Avg
701643,51,Below Avg
701660,58,Below Avg
701735,81,Above Avg
702020,50,Below Avg
702145,78,Above Avg
702190,73,Above Avg
702201,70,Above Avg
702210,66,Below Avg
702266,57,Below Avg
702403,78,Above Avg
702457,65,Below Avg
702462,75,Above Avg
702472,54,Below Avg
702677,78,Above Avg
702740,67,Above Avg
702763,60,Below Avg
702787,77,Above Avg
702911,52,Below Avg
702916,74,Above Avg
702920,79,Above Avg
702923,50,Below Avg
702965,74,Above Avg
703196,58,Below Avg
703218,63,Below Avg
703242,61,Below Avg
703244,63,Below Avg
703291,50,Below Avg
703364,69,Above Avg
703548,57,Below Avg
703588,73,Above Avg
703596,68,Above Avg
703613,60,Below Avg
703712,64,Below Avg
703761,74,Above Avg
703765,65,Below Avg
703863,59,Below Avg
703977,63,Below Avg
704040,55,Below Avg
704159,75,Above Avg
704162,67,Above Avg
704267,77,Above Avg
704593,58,Below Avg
704615,58,Below Avg
704668,76,Above Avg
704724,57,Below Avg
704765,62,Below Avg
704869,67,Above Avg
704892,73,Above Avg
704894,81,Above Avg
704897,78,Above Avg
704907,60,Below Avg
705053,60,Below Avg
705058,51,Below Avg
705152,63,Below Avg
705216,64,Below Avg
705313,59,Below Avg
705315,54,Below Avg
705441,77,Above Avg
705512,79,Above Avg
705570,68,Above Avg
705601,80,Above Avg
705637,61,Below Avg
705639,81,Above Avg
705673,59,Below Avg
705781,82,Above Avg
705887,68,Above Avg
705891,62,Below Avg
705898,56,Below Avg
705976,68,Above Avg
706041,65,Below Avg
706209,79,Above Avg
706248,75,Above Avg
706351,72,Above Avg
706367,52,Below Avg
706407,69,Above Avg
706432,69,Above Avg
706440,74,Above Avg
706484,66,Below Avg
706508,81,Above Avg
706516,60,Below Avg
706577,54,Below Avg
706734,54,Below Avg
706735,62,Below Avg
706837,71,Above Avg
706846,80,Above Avg
706862,57,Below Avg
706954,63,Below Avg
707082,51,Below Avg
707142,63,Below Avg
707148,78,Above Avg
707295,56,Below Avg
707366,55,Below Avg
707402,65,Below Avg
707471,71,Above Avg
707495,65,Below Avg
707534,62,Below Avg
707576,53,Below Avg
707686,52,Below Avg
707890,66,Below Avg
708039,67,Above Avg
708058,71,Above Avg
708087,61,Below Avg
708127,72,Above Avg
708222,72,Above Avg
708261,81,Above Avg
708382,75,Above Avg
708408,81,Above Avg
708596,68,Above Avg
708599,62,Below Avg
708887,79,Above Avg
708912,65,Below Avg
708916,74,Above Avg
709123,62,Below Avg
709133,61,Below Avg
709222,61,Below Avg
709235,77,Above Avg
709290,77,Above Avg
709311,80,Above Avg
709359,58,Below Avg
709390,54,Below Avg
709398,81,Above Avg
709411,62,Below Avg
709703,78,Above Avg
709865,59,Below Avg
709905,70,Above Avg
709989,81,Above Avg
710035,50,Below Avg
710059,56,Below Avg
710118,74,Above Avg
710164,81,Above Avg
710286,54,Below Avg
710517,61,Below Avg
710544,67,Above Avg
710591,71,Above Avg
710609,59,Below Avg
710832,80,Above Avg
710903,61,Below Avg
710907,53,Below Avg
710944,55,Below Avg
711406,65,Below Avg
711481,67,Above Avg
711519,79,Above Avg
711556,77,Above Avg
711625,70,Above Avg
711645,74,Above Avg
711712,75,Above Avg
711741,58,Below Avg
711764,72,Above Avg
711923,82,Above Avg
711927,79,Above Avg
711994,51,Below Avg
712075,51,Below Avg
712114,60,Below Avg
712188,78,Above Avg
712292,81,Above Avg
712635,78,Above Avg
712647,53,Below Avg
712725,64,Below Avg
712824,65,Below Avg
712880,77,Above Avg
713041,67,Above Avg
713142,59,Below Avg
713148,59,Below Avg
713163,80,Above Avg
713164,69,Above Avg
713177,60,Below Avg
713295,52,Below Avg
713424,80,Above Avg
713481,70,Above Avg
713598,70,Above Avg
713674,75,Above Avg
713806,82,Above Avg
713858,70,Above Avg
713877,72,Above Avg
713885,73,Above Avg
713901,64,Below Avg
714171,72,Above Avg
714260,50,Below Avg
714521,57,Below Avg
714712,53,Below Avg
714723,77,Above Avg
714811,53,Below Avg
715451,70,Above Avg
715578,82,Above Avg
715622,54,Below Avg
715657,52,Below Avg
715785,67,Above Avg
715863,81,Above Avg
715978,76,Above Avg
716169,74,Above Avg
716176,81,Above Avg
716211,72,Above Avg
716249,63,Below Avg
716310,62,Below Avg
716312,58,Below Avg
716348,65,Below Avg
716446,67,Above Avg
716481,77,Above Avg
716516,58,Below Avg
716570,68,Above Avg
716581,60,Below Avg
716818,73,Above Avg
716840,62,Below Avg
716905,65,Below Avg
716926,56,Below Avg
716937,50,Below Avg
717084,71,Above Avg
717102,67,Above Avg
717283,81,Above Avg
717382,76,Above Avg
717451,80,Above Avg
717471,67,Above Avg
717691,69,Above Avg
717748,80,Above Avg
717903,58,Below Avg
718006,55,Below Avg
718062,70,Above Avg
718254,72,Above Avg
718560,70,Above Avg
718613,59,Below Avg
718731,63,Below Avg
718864,79,Above Avg
718926,59,Below Avg
718991,63,Below Avg
719004,64,Below Avg
719033,56,Below Avg
719170,57,Below Avg
719199,60,Below Avg
719248,51,Below Avg
719623,75,Above Avg
719656,76,Above Avg
719679,51,Below Avg
719756,77,Above Avg
719843,52,Below Avg
719905,71,Above Avg
720072,76,Above Avg
720224,58,Below Avg
720380,76,Above Avg
720752,81,Above Avg
720852,53,Below Avg
720943,75,Above Avg
720997,70,Above Avg
721035,54,Below Avg
721275,73,Above Avg
721286,81,Above Avg
721332,69,Above Avg
721352,59,Below Avg
721443,78,Above Avg
721475,65,Below Avg
721579,53,Below Avg
721591,73,Above Avg
721635,59,Below Avg
721690,79,Above Avg
721731,81,Above Avg
721870,58,Below Avg
722083,51,Below Avg
722267,72,Above Avg
722441,52,Below Avg
722446,72,Above Avg
722569,79,Above Avg
722834,58,Below Avg
722871,59,Below Avg
722941,63,Below Avg
723064,57,Below Avg
723094,50,Below Avg
723254,56,Below Avg
723424,54,Below Avg
723712,62,Below Avg
723713,73,Above Avg
723745,57,Below Avg
723803,65,Below Avg
723821,63,Below Avg
723844,59,Below Avg
723870,81,Above Avg
724098,66,Below Avg
724113,53,Below Avg
724155,67,Above Avg
724216,54,Below Avg
724300,64,Below Avg
724371,58,Below Avg
724390,82,Above Avg
724523,50,Below Avg
724594,53,Below Avg
724631,61,Below Avg
724640,63,Below Avg
724657,61,Below Avg
724744,67,Above Avg
724876,63,Below Avg
724980,62,Below Avg
725125,74,Above Avg
725330,70,Above Avg
725486,75,Above Avg
725518,74,Above Avg
725667,81,Above Avg
725731,61,Below Avg
725748,67,Above Avg
725888,52,Below Avg
726052,76,Above Avg
726063,67,Above Avg
726123,64,Below Avg
726188,73,Above Avg
726203,51,Below Avg
726459,54,Below Avg
726589,58,Below Avg
726593,53,Below Avg
726702,66,Below Avg
726704,74,Above Avg
726762,78,Above Avg
726845,68,Above Avg
726936,65,Below Avg
726984,53,Below Avg
727076,81,Above Avg
727196,51,Below Avg
727312,67,Above Avg
727388,57,Below Avg
727470,62,Below Avg
727508,61,Below Avg
727577,61,Below Avg
727634,78,Above Avg
727636,66,Below Avg
727768,73,Above Avg
727791,78,Above Avg
727828,71,Above Avg
727863,53,Below Avg
727872,64,Below Avg
727875,79,Above Avg
727935,62,Below Avg
727962,67,Above Avg
728061,80,Above Avg
728083,51,Below Avg
728157,53,Below Avg
728305,58,Below Avg
728539,71,Above Avg
728609,80,Above Avg
728630,50,Below Avg
728651,59,Below Avg
728713,55,Below Avg
729031,56,Below Avg
729067,75,Above Avg
729109,69,Above Avg
729389,78,Above Avg
729507,63,Below Avg
729514,74,Above Avg
729570,73,Above Avg
729572,82,Above Avg
729574,62,Below Avg
729644,54,Below Avg
729647,66,Below Avg
729666,76,Above Avg
729757,50,Below Avg
729933,68,Above Avg
729976,67,Above Avg
729987,74,Above Avg
729996,81,Above Avg
730049,77,Above Avg
730281,73,Above Avg
730302,75,Above Avg
730334,59,Below Avg
730367,54,Below Avg
730378,63,Below Avg
730528,52,Below Avg
730693,74,Above Avg
730744,65,Below Avg
730814,57,Below Avg
730963,50,Below Avg
731032,69,Above Avg
731042,51,Below Avg
731068,73,Above Avg
731121,75,Above Avg
731221,74,Above Avg
731265,51,Below Avg
731422,78,Above Avg
731564,58,Below Avg
731592,65,Below Avg
731594,82,Above Avg
731685,51,Below Avg
731724,55,Below Avg
731742,51,Below Avg
731801,57,Below Avg
731894,65,Below Avg
731945,57,Below Avg
732031,51,Below Avg
732109,70,Above Avg
732124,55,Below Avg
732223,65,Below Avg
732228,78,Above Avg
732743,78,Above Avg
732760,66,Below Avg
732848,52,Below Avg
733092,63,Below Avg
733212,55,Below Avg
733323,60,Below Avg
733350,75,Above Avg
733363,64,Below Avg
